fashionDesigner,designer_name
http://www.wikidata.org/entity/Q126540145,Angelos Bratis
http://www.wikidata.org/entity/Q126540146,Steffy Franzius
http://www.wikidata.org/entity/Q126540147,Stephan Schreiber
http://www.wikidata.org/entity/Q126540148,Rianne Caminada
http://www.wikidata.org/entity/Q126540149,Faye Wilde
http://www.wikidata.org/entity/Q126540150,David Van Cotthem
http://www.wikidata.org/entity/Q126540152,Mada van Gaans
http://www.wikidata.org/entity/Q126540153,Charlotte Albers
http://www.wikidata.org/entity/Q126540154,Madelon Spijker
http://www.wikidata.org/entity/Q126540155,Barbara de Ru
http://www.wikidata.org/entity/Q126540156,Mary-Lou Berkulin
http://www.wikidata.org/entity/Q126540157,Delia Drel
http://www.wikidata.org/entity/Q126540158,Eva van Overbeeke
http://www.wikidata.org/entity/Q126540159,Kim Bekker
http://www.wikidata.org/entity/Q126540160,Monika Kluckova
http://www.wikidata.org/entity/Q126540161,Tülay Palit
http://www.wikidata.org/entity/Q126540162,Mieszko van Rijsewijk
http://www.wikidata.org/entity/Q126540163,Angela Ooi
http://www.wikidata.org/entity/Q126540164,Catalina Vincens
http://www.wikidata.org/entity/Q126540165,Shoko Kawaida
http://www.wikidata.org/entity/Q126540166,Cata Donkersloot
http://www.wikidata.org/entity/Q126540167,Teppei Sugaya
http://www.wikidata.org/entity/Q126540168,Katrin Schampanis
http://www.wikidata.org/entity/Q126540169,Iney Sanchez van Oort
http://www.wikidata.org/entity/Q126540170,Lars Willhausen
http://www.wikidata.org/entity/Q126540171,Pierre Millasson
http://www.wikidata.org/entity/Q126540172,Margarethe Przywara
http://www.wikidata.org/entity/Q126540173,Roos Koster
http://www.wikidata.org/entity/Q126540174,Rudolph Holmond
http://www.wikidata.org/entity/Q126540175,Maryam Kordbacheh
http://www.wikidata.org/entity/Q126540176,Felicia Adelina Mak
http://www.wikidata.org/entity/Q126540177,Marloes Blaas
http://www.wikidata.org/entity/Q126596764,Michelle Vossen
http://www.wikidata.org/entity/Q126596765,Inderjeet Sandhu
http://www.wikidata.org/entity/Q126596767,Berry Brun
http://www.wikidata.org/entity/Q126616935,Sofi Deloudi
http://www.wikidata.org/entity/Q126641504,Pablo Ramírez
http://www.wikidata.org/entity/Q126690199,Riya Kodali
http://www.wikidata.org/entity/Q126811037,Chelsea Jean Lamm
http://www.wikidata.org/entity/Q126811752,Michelle Ochs
http://www.wikidata.org/entity/Q126938080,Jaione Anzola
http://www.wikidata.org/entity/Q126960157,Amy Yeung
http://www.wikidata.org/entity/Q126960158,Fred van Wordragen
http://www.wikidata.org/entity/Q126960159,Samuel Winston
http://www.wikidata.org/entity/Q126960161,Quan Wang
http://www.wikidata.org/entity/Q126960162,Peter Voorn
http://www.wikidata.org/entity/Q126960163,S.I. de Vries
http://www.wikidata.org/entity/Q126960165,G. de Vries
http://www.wikidata.org/entity/Q126960166,S. Vos
http://www.wikidata.org/entity/Q126960167,Johannes Visser
http://www.wikidata.org/entity/Q126960169,Frank Usher
http://www.wikidata.org/entity/Q126960170,Jim Thompson
http://www.wikidata.org/entity/Q126960171,Susan Thomas
http://www.wikidata.org/entity/Q126960173,Michael Sturm
http://www.wikidata.org/entity/Q126960174,Elisabeth Stewart
http://www.wikidata.org/entity/Q126960175,H. Stevens
http://www.wikidata.org/entity/Q126960177,Roberto Spinelli
http://www.wikidata.org/entity/Q126960178,Maria Elisabeth Soodt
http://www.wikidata.org/entity/Q126960179,P. Smits
http://www.wikidata.org/entity/Q126960181,Susan Small
http://www.wikidata.org/entity/Q126960182,Samuel Sherman
http://www.wikidata.org/entity/Q126960185,R. Romano
http://www.wikidata.org/entity/Q126960187,Charles Robin
http://www.wikidata.org/entity/Q126960188,E.C.M. Reinders-De Wit
http://www.wikidata.org/entity/Q126960189,Michael Ramharter
http://www.wikidata.org/entity/Q126960192,Egon Pfeiffer
http://www.wikidata.org/entity/Q126960193,Michel Petit
http://www.wikidata.org/entity/Q126960196,J. Nieuwenhuis
http://www.wikidata.org/entity/Q126960197,Lorcan Mullany
http://www.wikidata.org/entity/Q126960198,J.D. Mulder
http://www.wikidata.org/entity/Q126960199,Rich Mnisi
http://www.wikidata.org/entity/Q126960200,Carl Michaels
http://www.wikidata.org/entity/Q126960202,Serge Matta
http://www.wikidata.org/entity/Q126960203,Hideaki Matsuura
http://www.wikidata.org/entity/Q126960204,Simon Massey
http://www.wikidata.org/entity/Q126960205,Ettore Massari
http://www.wikidata.org/entity/Q126960206,Pedro Martin
http://www.wikidata.org/entity/Q126960208,Louis Marquis
http://www.wikidata.org/entity/Q126960210,J. Mans
http://www.wikidata.org/entity/Q126960211,Lucille Manguin
http://www.wikidata.org/entity/Q126960213,Marlies Maes-van Leeuwen
http://www.wikidata.org/entity/Q126960214,Jean Louzac
http://www.wikidata.org/entity/Q126960215,J. van der Linden
http://www.wikidata.org/entity/Q126960216,S. Lévy
http://www.wikidata.org/entity/Q126960217,Elise Laufer
http://www.wikidata.org/entity/Q126960218,Robert Lang
http://www.wikidata.org/entity/Q126960219,Ajay Kumar
http://www.wikidata.org/entity/Q126960220,Robert Kramer
http://www.wikidata.org/entity/Q126960221,Irene Kramer
http://www.wikidata.org/entity/Q126960223,Albert Kok
http://www.wikidata.org/entity/Q126960224,Albert Ernest Kennedy
http://www.wikidata.org/entity/Q126960228,Henry Heath
http://www.wikidata.org/entity/Q126960229,Maria de Haan
http://www.wikidata.org/entity/Q126960230,W. Greve
http://www.wikidata.org/entity/Q126960231,Carl van Gorcom
http://www.wikidata.org/entity/Q126960232,P.J. Goossens
http://www.wikidata.org/entity/Q126960233,Wim van Gerven
http://www.wikidata.org/entity/Q126960235,Antonio Fusco
http://www.wikidata.org/entity/Q126960236,Marcel Frenkel
http://www.wikidata.org/entity/Q126960237,Maison Françoise
http://www.wikidata.org/entity/Q126960238,Amédée François
http://www.wikidata.org/entity/Q126960239,H. Fraenkel
http://www.wikidata.org/entity/Q126960241,Antje Orie-Fleskens
http://www.wikidata.org/entity/Q126960242,Eva Fialová
http://www.wikidata.org/entity/Q126960245,Lydia Dickman
http://www.wikidata.org/entity/Q126960250,Richard Cole
http://www.wikidata.org/entity/Q126960251,Christopher Clarke
http://www.wikidata.org/entity/Q126960252,John Charles
http://www.wikidata.org/entity/Q126960254,Alessandro Caselli
http://www.wikidata.org/entity/Q126960257,Gérard Brussé
http://www.wikidata.org/entity/Q126960259,Hilary Brown
http://www.wikidata.org/entity/Q126960260,Anna Brown
http://www.wikidata.org/entity/Q126960261,Bobby Brooks
http://www.wikidata.org/entity/Q126960263,A. Bocquet
http://www.wikidata.org/entity/Q126960264,Tim Binns
http://www.wikidata.org/entity/Q126960265,Umberto Bianchi
http://www.wikidata.org/entity/Q126960269,Claude Barthelemy
http://www.wikidata.org/entity/Q126960270,Peter Barron
http://www.wikidata.org/entity/Q126960271,Francesco Bandini
http://www.wikidata.org/entity/Q126960272,Karel Bakker
http://www.wikidata.org/entity/Q126960274,Christian Aujard
http://www.wikidata.org/entity/Q126960275,Tony Armstrong
http://www.wikidata.org/entity/Q126960278,Marlies van Adrighem
http://www.wikidata.org/entity/Q126960279,Stanley Adams
http://www.wikidata.org/entity/Q126960280,Trudy Aarts
http://www.wikidata.org/entity/Q126961364,Bert Zuiderveen
http://www.wikidata.org/entity/Q126961365,Ognibene Zendman
http://www.wikidata.org/entity/Q126961366,Sybil Zelker
http://www.wikidata.org/entity/Q126961368,Howard Zeev
http://www.wikidata.org/entity/Q126961369,Wendela van der Zee
http://www.wikidata.org/entity/Q126961370,Rosalind Yehuda
http://www.wikidata.org/entity/Q126961373,Cornelia de Wit
http://www.wikidata.org/entity/Q126961376,mej. Wijhmer
http://www.wikidata.org/entity/Q126961378,Ellen Wielenga
http://www.wikidata.org/entity/Q126961380,Henk Wichers
http://www.wikidata.org/entity/Q126961382,mevrouw van Welle
http://www.wikidata.org/entity/Q126961384,Evan Wayne
http://www.wikidata.org/entity/Q126961385,de Watte Verlaine
http://www.wikidata.org/entity/Q126961386,Elisabeth Wakefield
http://www.wikidata.org/entity/Q126961387,Marijke de Waard-Clay
http://www.wikidata.org/entity/Q126961388,Joke Vroom
http://www.wikidata.org/entity/Q126961390,Harry Vriezenkoop
http://www.wikidata.org/entity/Q126961392,S.L. Voskamp
http://www.wikidata.org/entity/Q126961394,Modehuis de Vos
http://www.wikidata.org/entity/Q126961396,Beatrix Daniëlle van Voorst van Beest
http://www.wikidata.org/entity/Q126961398,Nettie Vogues
http://www.wikidata.org/entity/Q126961399,Candida Visser
http://www.wikidata.org/entity/Q126961400,Anna Cornelia Vis
http://www.wikidata.org/entity/Q126961402,Céline Vipiana
http://www.wikidata.org/entity/Q126961405,A.E. Vermeulen-Claessen
http://www.wikidata.org/entity/Q126961406,Ingrid Verhoeven
http://www.wikidata.org/entity/Q126961407,Rien Verhoeckx
http://www.wikidata.org/entity/Q126961410,F. Verbruggen
http://www.wikidata.org/entity/Q126961412,GianMarco Venturi
http://www.wikidata.org/entity/Q126961413,Frits van der Ven
http://www.wikidata.org/entity/Q126961414,Dora van de Ven
http://www.wikidata.org/entity/Q126961416,Leonarda Veenendaal
http://www.wikidata.org/entity/Q126961422,Jeroen van Tuyl
http://www.wikidata.org/entity/Q126961423,C. Tutin
http://www.wikidata.org/entity/Q126961426,A. Tinivelli
http://www.wikidata.org/entity/Q126961427,Eef Timmermans-Ooms
http://www.wikidata.org/entity/Q126961429,Sami Tillouche
http://www.wikidata.org/entity/Q126961431,Marga Tietje
http://www.wikidata.org/entity/Q126961435,mevrouw Terlet
http://www.wikidata.org/entity/Q126961436,Atsuro Tayama
http://www.wikidata.org/entity/Q126961442,Sua Sua
http://www.wikidata.org/entity/Q126961445,Alpi Striccy
http://www.wikidata.org/entity/Q126961446,Grietje Statema
http://www.wikidata.org/entity/Q126961447,Petra van den Straaten
http://www.wikidata.org/entity/Q126961448,The Sting
http://www.wikidata.org/entity/Q126961449,van de Stigchel
http://www.wikidata.org/entity/Q126961450,Loes Steenbergen
http://www.wikidata.org/entity/Q126961451,T.J. Stappershoef
http://www.wikidata.org/entity/Q126961452,Maria Magdalena Stamme
http://www.wikidata.org/entity/Q126961453,Anna Stamme
http://www.wikidata.org/entity/Q126961454,Janny Stam
http://www.wikidata.org/entity/Q126961455,H. Spruyt van Rietschoten
http://www.wikidata.org/entity/Q126961456,Irma Spruyt
http://www.wikidata.org/entity/Q126961458,E.E. Sprenger
http://www.wikidata.org/entity/Q126961459,Emma Spranger
http://www.wikidata.org/entity/Q126961460,Wed. L.M. Spier
http://www.wikidata.org/entity/Q126961461,Seny Spielmann
http://www.wikidata.org/entity/Q126961462,Regine Spiele
http://www.wikidata.org/entity/Q126961466,A. Sormani
http://www.wikidata.org/entity/Q126961470,Shakil Solanki
http://www.wikidata.org/entity/Q126961471,Steenbergen Soeurs
http://www.wikidata.org/entity/Q126961473,Bert Snoek
http://www.wikidata.org/entity/Q126961475,La Mode Smarti Style
http://www.wikidata.org/entity/Q126961480,Raymond Simpson
http://www.wikidata.org/entity/Q126961483,Arend Serné en Zoon
http://www.wikidata.org/entity/Q126961485,Hermann Schwichtenberg
http://www.wikidata.org/entity/Q126961486,Monique Schwartzenberg
http://www.wikidata.org/entity/Q126961487,Aribert Schwabe
http://www.wikidata.org/entity/Q126961488,J. Schoorl
http://www.wikidata.org/entity/Q126961490,Wwe Schneider-de Vos
http://www.wikidata.org/entity/Q126961491,E. Schmeink
http://www.wikidata.org/entity/Q126961492,Bill Schiffer
http://www.wikidata.org/entity/Q126961493,Van Scherpenzeel Kahn
http://www.wikidata.org/entity/Q126961494,Marja Frederika Schellink
http://www.wikidata.org/entity/Q126961495,M. Scheepers
http://www.wikidata.org/entity/Q126961496,Peter van Schaik
http://www.wikidata.org/entity/Q126961499,E. Schäfer Asco
http://www.wikidata.org/entity/Q126961502,Odette Saulnier
http://www.wikidata.org/entity/Q126961503,Conrad Sauerwald
http://www.wikidata.org/entity/Q126961506,D. Samsom
http://www.wikidata.org/entity/Q126961511,Eug. Roussel
http://www.wikidata.org/entity/Q126961512,Berthe Roussel
http://www.wikidata.org/entity/Q126961513,F.F. Rottie
http://www.wikidata.org/entity/Q126961514,Henry Rosenfeld
http://www.wikidata.org/entity/Q126961515,mw Roozen-Witteveen
http://www.wikidata.org/entity/Q126961517,E. Rooseboom
http://www.wikidata.org/entity/Q126961518,Rosa Ronstedt
http://www.wikidata.org/entity/Q126961520,Jean Rodin
http://www.wikidata.org/entity/Q126961522,Pierre M. Robin
http://www.wikidata.org/entity/Q126961523,Heinz Riva
http://www.wikidata.org/entity/Q126961524,Melrod Ritter
http://www.wikidata.org/entity/Q126961525,Brenda Ring
http://www.wikidata.org/entity/Q126961526,Ligia Rincon
http://www.wikidata.org/entity/Q126961527,Jean Rimbauc
http://www.wikidata.org/entity/Q126961529,Winde Hindrikje Rienstra
http://www.wikidata.org/entity/Q126961530,Wolfgang Riebeschl
http://www.wikidata.org/entity/Q126961531,Joseph Ribkoff
http://www.wikidata.org/entity/Q126961532,Magdalena van Reyen
http://www.wikidata.org/entity/Q126961534,Augusta Remy
http://www.wikidata.org/entity/Q126961535,Erny van Reijmersdal
http://www.wikidata.org/entity/Q126961537,L. Rehe
http://www.wikidata.org/entity/Q126961540,Jan van Ree
http://www.wikidata.org/entity/Q126961546,E. Rabiet
http://www.wikidata.org/entity/Q126961547,Maud Rab
http://www.wikidata.org/entity/Q126961548,M. van Raalte
http://www.wikidata.org/entity/Q126961549,Felicitas Queisser
http://www.wikidata.org/entity/Q126961552,Lucas Kwant
http://www.wikidata.org/entity/Q126961553,Enzo Quaglia
http://www.wikidata.org/entity/Q126961554,Y.S. Pyl
http://www.wikidata.org/entity/Q126961555,H. van Puijenbroek
http://www.wikidata.org/entity/Q126961557,J. Pront-Sjouwerman
http://www.wikidata.org/entity/Q126961559,H. Prochownick
http://www.wikidata.org/entity/Q126961560,Josi Priscador
http://www.wikidata.org/entity/Q126961562,E. Prieur
http://www.wikidata.org/entity/Q126961569,Albert Poljac
http://www.wikidata.org/entity/Q126961572,Bernard Poelman
http://www.wikidata.org/entity/Q126961574,Henry Pilstrup
http://www.wikidata.org/entity/Q126961577,Els Pieete
http://www.wikidata.org/entity/Q126961579,Alfred Philippe
http://www.wikidata.org/entity/Q126961580,Mme. J. Petri-Gerritse
http://www.wikidata.org/entity/Q126961582,Jurgi Persoons
http://www.wikidata.org/entity/Q126961584,B. Perizonius
http://www.wikidata.org/entity/Q126961585,Jeanne Pene
http://www.wikidata.org/entity/Q126961591,Emile Pasquier
http://www.wikidata.org/entity/Q126961592,Pierre Pascall
http://www.wikidata.org/entity/Q126961593,De Parisini
http://www.wikidata.org/entity/Q126961594,Au Gout Parisien
http://www.wikidata.org/entity/Q126961596,Lou Papidou
http://www.wikidata.org/entity/Q126961597,T. Panizza
http://www.wikidata.org/entity/Q126961598,Peggy Page
http://www.wikidata.org/entity/Q126961599,E. de Pachtere
http://www.wikidata.org/entity/Q126961601,Joanna van Oye
http://www.wikidata.org/entity/Q126961606,Colette Nivelle
http://www.wikidata.org/entity/Q126961607,mw. A. Nightingale-Krochmal
http://www.wikidata.org/entity/Q126961608,Harvey Nichols
http://www.wikidata.org/entity/Q126961609,Gant Neyret
http://www.wikidata.org/entity/Q126961610,Niels Nessim
http://www.wikidata.org/entity/Q126961614,Harvey Musin
http://www.wikidata.org/entity/Q126961618,Marcel Mulder
http://www.wikidata.org/entity/Q126961630,Georg Milbert
http://www.wikidata.org/entity/Q126961631,Jeannet Meunier
http://www.wikidata.org/entity/Q126961632,Yves Meston
http://www.wikidata.org/entity/Q126961634,H.J. Meillo
http://www.wikidata.org/entity/Q126961640,Laurens van Mechelen
http://www.wikidata.org/entity/Q126961641,John McKitterick
http://www.wikidata.org/entity/Q126961642,Miss McKay
http://www.wikidata.org/entity/Q126961643,Jacques Mauriat
http://www.wikidata.org/entity/Q126961644,Nicole Matsuda
http://www.wikidata.org/entity/Q126961646,A. Maseland
http://www.wikidata.org/entity/Q126961647,Victor Mascheck
http://www.wikidata.org/entity/Q126961649,Hetty Martin
http://www.wikidata.org/entity/Q126961652,M. van de Mark
http://www.wikidata.org/entity/Q126961653,Mme Marché Grandjean
http://www.wikidata.org/entity/Q126961654,Rey Marchal
http://www.wikidata.org/entity/Q126961655,Jacques Maraut
http://www.wikidata.org/entity/Q126961658,Angelo Marani
http://www.wikidata.org/entity/Q126961659,Mme Mallard
http://www.wikidata.org/entity/Q126961662,H. Mack
http://www.wikidata.org/entity/Q126961663,A. van Maaswinkel
http://www.wikidata.org/entity/Q126961669,Mevr. Lucas
http://www.wikidata.org/entity/Q126961672,C.D. le Lorrain
http://www.wikidata.org/entity/Q126961674,Carnegie of London
http://www.wikidata.org/entity/Q126961676,Jeanne Loebmann
http://www.wikidata.org/entity/Q126961677,G.J. Lobo
http://www.wikidata.org/entity/Q126961679,Lily of France
http://www.wikidata.org/entity/Q126961680,Maxi Librati
http://www.wikidata.org/entity/Q126961683,Miss Levi's
http://www.wikidata.org/entity/Q126961687,Norma Legge
http://www.wikidata.org/entity/Q126961690,juffrouw van Leeuwen
http://www.wikidata.org/entity/Q126961692,Claire Layton
http://www.wikidata.org/entity/Q126961693,Louise Lautrup
http://www.wikidata.org/entity/Q126961694,André Laug
http://www.wikidata.org/entity/Q126961698,Mons. H. Lans
http://www.wikidata.org/entity/Q126961699,Alice Lanot
http://www.wikidata.org/entity/Q126961700,Rena Lange
http://www.wikidata.org/entity/Q126961701,Gezusters de Lange
http://www.wikidata.org/entity/Q126961702,K.J. Lammers
http://www.wikidata.org/entity/Q126961704,Marianne Lambooy-Timmermans
http://www.wikidata.org/entity/Q126961706,Dr. Lahmann
http://www.wikidata.org/entity/Q126961707,Christine la Formé
http://www.wikidata.org/entity/Q126961708,Eva Lacres
http://www.wikidata.org/entity/Q126961714,Ali Kuyper
http://www.wikidata.org/entity/Q126961716,Mara Kuyk
http://www.wikidata.org/entity/Q126961719,Max Kühl
http://www.wikidata.org/entity/Q126961723,Anneke Kroon
http://www.wikidata.org/entity/Q126961724,M. Krengel-Overweg
http://www.wikidata.org/entity/Q126961725,Neeltje Willemina van Kralingen
http://www.wikidata.org/entity/Q126961726,Michaël Kra
http://www.wikidata.org/entity/Q126961727,A.C.M de Koster
http://www.wikidata.org/entity/Q126961728,J. de Kort
http://www.wikidata.org/entity/Q126961729,Lucyna Konarska
http://www.wikidata.org/entity/Q126961730,Ronald Kolk
http://www.wikidata.org/entity/Q126961731,M.C. de Kolff - van Dam
http://www.wikidata.org/entity/Q126961732,Nanny Kok
http://www.wikidata.org/entity/Q126961733,Serge Kogan
http://www.wikidata.org/entity/Q126961734,Suzanna Maria Knotter
http://www.wikidata.org/entity/Q126961735,Fräulein Klopfer
http://www.wikidata.org/entity/Q126961736,C. Klanderman-Stalknecht
http://www.wikidata.org/entity/Q126961738,G. Kint-Van den Berg
http://www.wikidata.org/entity/Q126961741,Chelsea Kings Road
http://www.wikidata.org/entity/Q126961742,Helen Kimball
http://www.wikidata.org/entity/Q126961743,Cornelis de Kiefte
http://www.wikidata.org/entity/Q126961745,Emmanuelle Khahn
http://www.wikidata.org/entity/Q126961746,La Kerko
http://www.wikidata.org/entity/Q126961748,Maria Keizer
http://www.wikidata.org/entity/Q126961749,Marc Kehnen
http://www.wikidata.org/entity/Q126961750,mw. Kant
http://www.wikidata.org/entity/Q126961752,Jennie van Kampen
http://www.wikidata.org/entity/Q126961754,mw. drs. E.J. Kalff
http://www.wikidata.org/entity/Q126961755,Herman Jünger
http://www.wikidata.org/entity/Q126961758,Mesdames Jouin
http://www.wikidata.org/entity/Q126961759,Mw. M. Joosse
http://www.wikidata.org/entity/Q126961761,Mathilde Joosse
http://www.wikidata.org/entity/Q126961762,Laurens Joosse
http://www.wikidata.org/entity/Q126961763,Peter Jongmans
http://www.wikidata.org/entity/Q126961765,De Jongens
http://www.wikidata.org/entity/Q126961768,Lord John
http://www.wikidata.org/entity/Q126961770,Rhoda Jee
http://www.wikidata.org/entity/Q126961771,Het Jagershuis
http://www.wikidata.org/entity/Q126961778,Mevrouw Hubert van Blijenburgh
http://www.wikidata.org/entity/Q126961780,Cornelia Josina Maria Houten-Groenink
http://www.wikidata.org/entity/Q126961781,G. van Houten
http://www.wikidata.org/entity/Q126961782,F. Hörster
http://www.wikidata.org/entity/Q126961783,mw van der Horst
http://www.wikidata.org/entity/Q126961784,G. van de Horst
http://www.wikidata.org/entity/Q126961785,Maartje Hokker
http://www.wikidata.org/entity/Q126961786,E. Hoen
http://www.wikidata.org/entity/Q126961787,Duifje Hoekstra
http://www.wikidata.org/entity/Q126961789,Melba Hobson
http://www.wikidata.org/entity/Q126961790,A. Hilgemann
http://www.wikidata.org/entity/Q126961791,Mady Heyn
http://www.wikidata.org/entity/Q126961792,J. van Hevoirt
http://www.wikidata.org/entity/Q126961793,F.G. van den Heuvel
http://www.wikidata.org/entity/Q126961794,van Heusden
http://www.wikidata.org/entity/Q126961795,Johanna Hesschaert
http://www.wikidata.org/entity/Q126961796,Em. Herzberger
http://www.wikidata.org/entity/Q126961798,Karin Herberg
http://www.wikidata.org/entity/Q126961799,Eiske Henneman
http://www.wikidata.org/entity/Q126961800,H. Hendriksen
http://www.wikidata.org/entity/Q126961802,Ad. Hendriksen
http://www.wikidata.org/entity/Q126961803,Harrie Hendriks
http://www.wikidata.org/entity/Q126961807,Hans Heitsch
http://www.wikidata.org/entity/Q126961808,N. Heinemann
http://www.wikidata.org/entity/Q126961812,Mw. T. Harmsen-Gelders
http://www.wikidata.org/entity/Q126961813,Jean-Baptiste Harleux
http://www.wikidata.org/entity/Q126961817,Jeanne Halean
http://www.wikidata.org/entity/Q126961818,mevrouw De Haas
http://www.wikidata.org/entity/Q126961820,Peter van der Haar
http://www.wikidata.org/entity/Q126961823,Max Haar
http://www.wikidata.org/entity/Q126961824,Marijke van Haandel
http://www.wikidata.org/entity/Q126961825,Mirjam de Haan
http://www.wikidata.org/entity/Q126961826,Aleida Haag
http://www.wikidata.org/entity/Q126961827,W. ten Haaft
http://www.wikidata.org/entity/Q126961828,Piero Guidi
http://www.wikidata.org/entity/Q126961836,Al Guartio Perfezionato
http://www.wikidata.org/entity/Q126961837,Marga Grünberg
http://www.wikidata.org/entity/Q126961838,F. Grosjean
http://www.wikidata.org/entity/Q126961839,mw Groeneweg
http://www.wikidata.org/entity/Q126961840,Georges Gregoire
http://www.wikidata.org/entity/Q126961841,Elinor Gray
http://www.wikidata.org/entity/Q126961842,M. Grauwen
http://www.wikidata.org/entity/Q126961844,Jeanette P. de Graaff
http://www.wikidata.org/entity/Q126961847,Mlle Gotthardt
http://www.wikidata.org/entity/Q126961849,J. Goossens Jr.
http://www.wikidata.org/entity/Q126961853,De Gol Soeurs
http://www.wikidata.org/entity/Q126961856,P.M. Glaser
http://www.wikidata.org/entity/Q126961859,Sartoria Giunta
http://www.wikidata.org/entity/Q126961861,De Gilde Winckel/ NMG
http://www.wikidata.org/entity/Q126961863,Luciana Gianello
http://www.wikidata.org/entity/Q126961864,firma Gerlach
http://www.wikidata.org/entity/Q126961865,M. Gerbe-van Hamel
http://www.wikidata.org/entity/Q126961866,Jacky Georges
http://www.wikidata.org/entity/Q126961867,Elly Geluk
http://www.wikidata.org/entity/Q126961868,Catharina Maria Gellings-Vreezen
http://www.wikidata.org/entity/Q126961870,Hans Gehringer
http://www.wikidata.org/entity/Q126961871,Piero Gazzarrini
http://www.wikidata.org/entity/Q126961873,Mademoiselle Gathier
http://www.wikidata.org/entity/Q126961874,F. Gardon
http://www.wikidata.org/entity/Q126961875,J. Ganné
http://www.wikidata.org/entity/Q126961876,E. Galoyer
http://www.wikidata.org/entity/Q126961878,Raffaelo Galgani
http://www.wikidata.org/entity/Q126961879,C. Gadiel
http://www.wikidata.org/entity/Q126961880,Du Frisand
http://www.wikidata.org/entity/Q126961881,Bruno Freytag
http://www.wikidata.org/entity/Q126961882,A. Frerot
http://www.wikidata.org/entity/Q126961884,Nelly Fransen
http://www.wikidata.org/entity/Q126961885,Georges Frankenbach
http://www.wikidata.org/entity/Q126961886,Pamela Francis
http://www.wikidata.org/entity/Q126961887,Federico Forquet
http://www.wikidata.org/entity/Q126961891,Nathalie Fermon
http://www.wikidata.org/entity/Q126961892,Fred Feijen
http://www.wikidata.org/entity/Q126961893,E. Faucon
http://www.wikidata.org/entity/Q126961895,Gregorio Faganello
http://www.wikidata.org/entity/Q126961896,The Excelsior
http://www.wikidata.org/entity/Q126961897,G.A. van Ewijk
http://www.wikidata.org/entity/Q126961898,Santa Eulalia
http://www.wikidata.org/entity/Q126961902,House of England
http://www.wikidata.org/entity/Q126961903,A.W. England
http://www.wikidata.org/entity/Q126961906,Bernard Elias
http://www.wikidata.org/entity/Q126961908,mw. Elfferink
http://www.wikidata.org/entity/Q126961909,van der Eerden
http://www.wikidata.org/entity/Q126961912,Alfred Eck
http://www.wikidata.org/entity/Q126961913,Meike Ebbing
http://www.wikidata.org/entity/Q126961914,Caroline Eavis
http://www.wikidata.org/entity/Q126961915,Sonja Dwinger
http://www.wikidata.org/entity/Q126961916,Jaques Duval
http://www.wikidata.org/entity/Q126961918,A. Dusant oy
http://www.wikidata.org/entity/Q126961919,M. Durville
http://www.wikidata.org/entity/Q126961925,Frans Droomers
http://www.wikidata.org/entity/Q126961926,Anna Elisabeth Driehuys-de Bock
http://www.wikidata.org/entity/Q126961928,Dreese's Dresses
http://www.wikidata.org/entity/Q126961932,Gerson Dreese
http://www.wikidata.org/entity/Q126961937,N. van Ditzhuyzen
http://www.wikidata.org/entity/Q126961938,Joëlle Discours
http://www.wikidata.org/entity/Q126961939,Maurits Dingeldein
http://www.wikidata.org/entity/Q126961942,Nico Didonna
http://www.wikidata.org/entity/Q126961945,Denis Deux
http://www.wikidata.org/entity/Q126961946,Willem Frederik Destrée
http://www.wikidata.org/entity/Q126961947,Valentine Désir
http://www.wikidata.org/entity/Q126961948,Fernande Desgranges
http://www.wikidata.org/entity/Q126961953,Philippe Deré
http://www.wikidata.org/entity/Q126961958,Guy Delmar
http://www.wikidata.org/entity/Q126961959,Diego DellaValle
http://www.wikidata.org/entity/Q126961960,Aurelie Dellasanta
http://www.wikidata.org/entity/Q126961962,Michèle Deliss
http://www.wikidata.org/entity/Q126961964,J.C. Dekker-de Rijke
http://www.wikidata.org/entity/Q126961965,Mme Dekker
http://www.wikidata.org/entity/Q126961971,Lucien Daville
http://www.wikidata.org/entity/Q126961973,Ayesha Davar
http://www.wikidata.org/entity/Q126961975,Maria Dammers
http://www.wikidata.org/entity/Q126961978,Van Dalsum Soeurs
http://www.wikidata.org/entity/Q126961984,Remo Cruciani
http://www.wikidata.org/entity/Q126961986,C. Courvoisier
http://www.wikidata.org/entity/Q126961988,L. Couplet
http://www.wikidata.org/entity/Q126961989,Mattie Couperus
http://www.wikidata.org/entity/Q126961990,Mme Couhault
http://www.wikidata.org/entity/Q126961992,J. Conrad-Reiber
http://www.wikidata.org/entity/Q126961994,Mme Coche
http://www.wikidata.org/entity/Q126961995,Mesdames Coche
http://www.wikidata.org/entity/Q126961996,Lou Claverier
http://www.wikidata.org/entity/Q126961997,Hans W. Claussen
http://www.wikidata.org/entity/Q126961998,G. Clasens
http://www.wikidata.org/entity/Q126962000,Marianne Chatelaine
http://www.wikidata.org/entity/Q126962007,Dominic Chambrone
http://www.wikidata.org/entity/Q126962009,H. Cellman
http://www.wikidata.org/entity/Q126962011,W. Caudery
http://www.wikidata.org/entity/Q126962012,Rolando Carradori
http://www.wikidata.org/entity/Q126962016,Louis Caring
http://www.wikidata.org/entity/Q126962019,Zora Cannes
http://www.wikidata.org/entity/Q126962021,Maggy Calhoun
http://www.wikidata.org/entity/Q126962022,Francoise Bussières
